studentID,Current_CGPA,Total_Backlogs,Semester_Score,CGPA_Trend,Grade_Trend,Backlog_Trend
E3833,7.92,0,81.25,0.07,0.45,0
E3834,8.74,0,75.0,0.01,0.65,0
E3835,5.35,2,54.0,-0.09,-1.42,0
E3836,8.92,0,87.0625,0.05,-0.41,0
E3837,7.98,0,79.125,0.09,0.17,-1
E3838,7.76,0,76.125,-0.03,0.21,0
E3839,8.48,0,76.4375,0.09,1.4,0
E3840,8.52,0,73.75,0.05,0.15,0
E3841,7.75,0,78.6875,0.03,0.88,0
E3842,9.0,0,83.375,0.0,-0.58,0
E3843,7.12,0,71.9375,-0.0,0.84,1
E3844,5.78,2,50.8125,-0.1,-1.51,0
E3845,8.37,0,74.875,-0.03,-0.52,0
E3846,7.87,0,76.1875,0.05,1.06,0
E3847,6.47,1,66.4375,0.09,1.65,0
E3848,7.57,0,74.25,0.03,0.62,0
E3849,7.9,0,77.875,0.06,1.19,0
E3850,8.41,0,77.5625,-0.04,-1.31,0
E3851,7.05,1,66.0,-0.02,-0.71,1
E3852,7.29,1,72.0,-0.08,-0.61,-1
E3853,6.71,0,72.3125,0.02,0.93,-1
E3854,5.51,1,46.75,0.03,0.78,0
E3855,8.02,0,76.9375,0.05,0.2,0
E3856,6.88,1,70.0,-0.08,-1.36,0
E3857,5.33,2,52.375,-0.11,-0.86,0
E3858,7.83,1,72.0625,0.01,-0.69,1
E3859,8.06,0,79.875,0.01,0.57,0
E3860,9.04,0,82.0,0.13,0.79,0
E3861,7.99,0,74.5625,0.07,-0.01,0
E3862,7.14,1,69.8125,0.02,1.1,0
E3863,4.83,0,50.75,-0.11,-0.13,-1
E3864,8.06,0,71.3125,-0.01,0.52,-1
E3865,7.14,1,73.875,-0.08,-1.33,0
E3866,6.31,0,76.25,-0.03,-0.62,-1
E3867,8.46,0,76.3125,0.01,-0.53,0
E3868,7.03,0,71.75,0.04,0.31,0
E3869,8.23,0,79.6875,0.05,0.64,-1
E3870,7.31,1,74.125,-0.09,-0.8,0
E3871,7.18,1,72.5,-0.02,-0.08,-1
E3872,9.07,0,89.4375,0.03,-0.29,0
E3873,6.39,1,46.0,-0.16,-2.09,1
E3874,9.48,0,85.9375,0.12,1.48,-1
E3875,9.01,0,91.3125,0.01,-0.17,0
E3876,7.9,0,76.0,0.01,-0.65,0
E3877,5.74,2,51.875,-0.16,-1.88,-1
E3878,8.82,0,86.8125,0.13,2.29,0
E3879,9.14,0,85.3125,0.08,1.57,0
E3880,6.65,0,74.3125,-0.05,-0.8,-1
E3881,7.11,1,73.8125,0.0,0.24,-1
E3882,7.91,0,79.25,0.06,0.87,0
E3883,8.76,0,82.4375,0.14,1.94,0
E3884,6.89,1,72.8125,-0.06,0.14,0
E3885,7.75,0,81.375,0.08,0.5,0
E3886,9.22,0,82.375,0.14,2.03,0
E3887,6.81,0,72.75,0.08,0.46,0
E3888,7.5,0,80.5625,0.05,0.39,0
E3889,8.32,0,80.5,0.04,1.2,0
E3890,7.44,0,72.5,-0.02,-0.3,-1
E3891,9.13,0,83.5,0.11,2.18,0
E3892,8.89,0,85.0,0.08,0.18,0
E3893,7.1,0,67.5,0.04,1.06,0
E3894,7.77,0,82.4375,0.01,1.05,0
E3895,4.6,1,51.625,-0.02,-0.43,0
E3896,7.8,0,79.8125,0.07,0.03,0
E3897,7.6,0,76.875,-0.03,0.51,0
E3898,5.66,1,52.1875,0.01,0.98,0
E3899,6.19,1,76.25,0.01,0.1,-1
E3900,7.53,0,78.125,0.08,0.87,0
E3901,5.15,1,55.9375,-0.09,-1.62,0
E3902,7.97,0,78.4375,0.01,-0.77,0
E3903,9.26,0,82.0,0.14,2.56,0
E3904,7.41,0,78.25,-0.01,-0.45,0
E3905,5.57,1,53.3125,0.01,0.27,-1
E3906,7.93,0,76.4375,0.02,0.38,0
E3907,7.83,0,80.375,0.03,-0.6,0
E3908,7.33,0,76.25,-0.04,-1.1,0
E3909,7.69,0,75.5625,0.04,1.46,0
E3910,7.9,0,79.0625,-0.0,0.03,0
E3911,7.46,0,70.25,-0.04,-0.24,0
E3912,6.79,1,72.0,-0.05,-0.21,0
E3913,6.14,1,73.625,-0.1,-2.06,1
E3914,8.94,0,86.3125,0.15,1.03,0
E3915,8.41,0,77.0,0.09,0.15,0
E3916,6.95,1,66.0,-0.02,-0.86,0
E3917,7.62,0,71.1875,0.06,0.45,0
E3918,5.03,1,48.75,-0.11,-0.44,1
E3919,6.86,0,72.5625,0.03,0.23,0
E3920,9.06,0,84.0,0.12,0.61,0
E3921,8.57,0,81.5,0.09,1.39,0
E3922,8.83,0,83.4375,0.06,-0.05,-1
E3923,7.34,0,74.0,0.07,0.32,0
E3924,8.15,0,77.875,-0.01,0.62,-1
E3925,5.84,1,51.375,0.05,0.32,0
E3926,8.06,0,84.375,-0.05,-0.64,0
E3927,9.15,0,85.3125,0.09,1.32,0
E3928,7.39,1,76.1875,0.03,-0.28,0
E3929,8.96,0,86.375,0.1,1.6,-1
E3930,5.1,2,49.5,-0.17,-1.88,0
E3931,8.87,0,78.75,0.14,2.32,0
E3932,8.31,0,78.75,-0.02,-0.43,0
E3933,8.9,0,82.875,0.09,1.58,0
E3934,5.22,3,49.9375,-0.14,-1.63,1
E3935,8.77,0,85.0625,0.05,0.92,0
E3936,8.85,0,87.5625,0.08,1.79,0
E3937,8.56,1,75.5625,-0.02,-1.05,0
E3938,7.07,1,74.1875,-0.07,-1.16,1
E3939,7.23,0,74.625,-0.07,-0.52,-1
E3940,8.54,0,78.375,0.01,-0.47,0
E3941,7.51,0,78.25,0.06,1.4,0
E3942,9.04,0,83.375,0.13,1.49,-1
E3943,5.81,1,52.4375,-0.18,-1.88,0
E3944,7.5,0,63.0625,-0.02,-0.58,1
E3945,8.73,0,88.125,0.02,0.86,0
E3946,6.96,0,68.125,-0.1,-1.21,1
E3947,4.71,1,43.8125,-0.03,0.77,-1
E3948,8.2,0,82.6875,0.04,-0.37,0
E3949,8.76,0,85.8125,0.02,0.97,0
E3950,6.43,1,70.5625,-0.05,-1.69,0
E3951,8.9,0,83.375,0.0,-0.46,0
E3952,7.93,0,78.25,0.08,1.32,-1
E3953,9.08,0,91.0,0.15,2.29,0
E3954,8.03,0,78.6875,-0.03,0.27,0
E3955,7.97,0,77.375,-0.02,0.51,0
E3956,9.11,0,80.5,0.13,2.45,0
E3957,7.04,1,70.375,0.09,0.58,0
E3958,8.84,0,83.3125,0.06,0.83,0
E3959,7.25,1,71.25,-0.09,-0.71,0
E3960,8.01,0,74.1875,-0.04,-0.3,0
E3961,7.64,0,77.5625,0.04,-0.01,0
E3962,7.83,0,74.8125,0.01,0.99,-1
E3963,8.09,0,83.9375,-0.05,-0.82,0
E3964,9.02,0,85.8125,0.09,1.01,-1
E3965,8.17,0,79.0625,-0.05,-0.01,0
E3966,7.74,0,82.0,0.07,1.4,-1
E3967,4.55,3,53.5,-0.12,-1.29,-1
E3968,7.97,0,77.375,-0.04,-0.06,0
E3969,8.14,0,84.5625,0.04,-0.42,0
E3970,8.23,0,77.0,0.01,-0.34,0
E3971,5.61,1,49.4375,0.04,0.62,0
E3972,8.02,0,79.5,0.03,0.74,0
E3973,8.31,0,82.3125,-0.01,-0.47,0
E3974,5.06,2,49.875,-0.02,-0.73,1
E3975,9.22,0,86.625,0.04,-0.26,0
E3976,8.53,0,85.1875,0.14,2.22,0
E3977,6.53,0,69.375,-0.03,-0.78,0
E3978,7.98,0,71.75,0.03,0.73,0
E3979,9.16,0,81.5,0.01,0.93,0
E3980,7.88,0,82.1875,0.01,1.1,-1
E3981,8.84,0,86.625,0.12,-0.04,0
E3982,8.16,0,78.875,0.07,0.36,0
E3983,7.69,0,75.5625,-0.02,-0.68,-1
E3984,7.81,0,77.0,-0.02,0.25,0
E3985,8.84,0,81.5,0.12,0.94,0
E3986,8.03,0,78.625,0.09,1.87,0
E3987,5.39,1,54.125,-0.18,-2.07,1
E3988,8.0,0,75.8125,0.02,0.71,-1
E3989,6.34,1,69.3125,-0.03,-1.17,0
E3990,7.08,0,63.75,0.07,1.07,-1
E3991,6.96,0,74.5625,-0.08,-0.69,0
E3992,8.39,0,78.125,-0.02,0.68,-1
E3993,7.42,0,70.75,0.06,1.42,0
E3994,7.82,0,76.375,-0.04,-1.57,0
E3995,7.77,0,78.5625,0.02,-0.73,0
E3996,7.58,0,78.6875,0.02,0.32,-1
E3997,7.76,0,82.3125,0.0,-0.78,0
E3998,8.34,1,73.0625,-0.02,0.67,0
E3999,5.41,2,48.3125,-0.07,0.11,0
E4000,6.03,1,54.4375,-0.16,-2.06,1
E4001,7.88,0,77.5625,0.04,-0.37,0
E4002,7.8,0,76.6875,0.07,0.76,0
E4003,8.06,0,79.1875,0.06,0.83,-1
E4004,8.75,0,86.6875,0.02,1.23,-1
E4005,9.21,0,83.6875,0.02,-0.46,0
E4006,8.24,0,81.0625,-0.01,0.16,0
E4007,7.55,0,74.5625,0.0,-0.64,0
E4008,7.53,0,79.4375,0.01,0.42,0
E4009,8.27,0,81.5625,0.05,0.77,-1
E4010,4.72,2,53.3125,-0.19,-0.46,-1
E4011,8.18,0,80.8125,-0.04,0.26,0
E4012,7.34,0,71.0625,-0.02,0.06,0
E4013,8.2,0,81.75,0.05,-0.41,0
E4014,7.8,0,76.5625,-0.02,-0.75,-1
E4015,8.24,0,78.25,0.05,-0.05,-1
E4016,8.13,0,75.875,-0.01,-0.38,0
E4017,8.3,0,77.875,0.08,0.05,-1
E4018,7.9,0,70.1875,0.08,0.97,0
E4019,9.06,0,87.1875,0.04,0.35,0
E4020,5.74,0,47.8125,-0.14,-0.55,-1
E4021,9.0,0,83.5625,0.06,0.92,-1
E4022,7.69,0,75.375,-0.01,0.53,0
E4023,8.03,0,79.5625,0.05,0.82,0
E4024,8.33,0,74.5625,0.07,0.74,0
E4025,5.75,2,50.375,-0.03,-0.28,0
E4026,6.94,0,79.9375,0.06,0.68,0
E4027,5.24,3,51.6875,-0.1,-0.89,0
E4028,8.23,0,82.4375,-0.03,-0.06,0
E4029,5.3,2,50.0,-0.02,-1.07,-1
E4030,7.2,0,73.1875,-0.03,-0.86,-1
E4031,9.17,0,85.375,0.1,0.92,0
E4032,8.23,0,75.875,-0.01,0.86,0
E4033,7.89,0,76.75,-0.04,-0.21,0
E4034,8.46,0,79.875,0.1,1.33,0
E4035,8.25,0,79.375,-0.03,-0.08,0
E4036,5.56,1,45.8125,0.05,1.09,0
E4037,7.82,0,78.75,0.1,0.97,0
E4038,8.34,0,74.5,0.07,1.27,0
E4039,5.15,3,55.6875,-0.04,-0.07,2
E4040,6.68,0,73.4375,0.02,1.16,-1
E4041,5.23,1,46.3125,0.02,-0.53,1
E4042,6.7,0,70.9375,-0.04,-0.04,0
E4043,5.67,2,51.375,-0.08,-1.51,0
E4044,8.46,0,78.25,0.04,1.34,0
E4045,8.6,0,77.9375,0.01,-0.07,0
E4046,7.59,0,79.8125,0.01,-0.2,-1
E4047,7.67,0,78.375,-0.0,-0.79,0
E4048,7.5,0,74.75,0.03,1.42,0
E4049,8.72,0,82.125,0.08,-0.19,0
E4050,8.01,0,79.6875,-0.02,-0.28,0
E4051,7.98,0,79.4375,0.09,0.42,-1
E4052,8.1,0,75.5625,0.05,1.0,-1
E4053,8.78,0,84.75,0.12,1.81,0
E4054,8.65,0,76.875,0.03,1.13,0
E4055,8.1,0,77.6875,0.07,0.38,0
E4056,8.23,0,75.5,-0.05,-0.41,0
E4057,8.08,0,80.0625,0.07,0.45,0
E4058,5.57,2,54.3125,-0.19,-1.53,-1
E4059,9.08,0,84.6875,0.13,1.38,-1
E4060,6.75,0,75.9375,0.1,0.88,1
E4061,8.93,0,82.6875,0.04,-0.42,0
E4062,8.25,0,74.25,-0.02,-0.06,0
E4063,7.72,0,76.125,0.06,-0.46,0
E4064,9.04,0,86.3125,0.04,0.48,0
E4065,8.69,0,88.8125,0.13,1.07,-1
E4066,8.12,0,72.6875,-0.03,-1.01,-1
E4067,5.32,2,45.875,-0.17,-1.62,-1
E4068,8.98,0,86.875,0.15,2.85,-1
E4069,9.13,0,86.0625,0.1,0.46,0
E4070,7.68,0,73.5,0.08,0.26,-1
E4071,7.84,0,79.5625,-0.0,-0.44,-1
E4072,9.09,0,80.9375,0.1,0.22,0
E4073,8.14,0,76.9375,0.04,0.79,0
E4074,7.84,0,76.125,0.04,0.8,0
E4075,8.06,0,78.8125,0.05,1.17,0
E4076,8.07,0,72.4375,0.04,-0.53,0
E4077,5.81,1,49.5625,-0.09,-0.77,2
E4078,8.65,0,84.5625,0.04,-0.5,-1
E4079,7.15,0,79.5625,0.07,-0.13,-1
E4080,8.05,1,74.125,-0.05,-1.44,1
E4081,7.56,1,79.4375,0.04,0.65,0
E4082,8.04,0,76.9375,-0.02,-1.03,0
E4083,8.91,0,88.0625,0.09,-0.01,0
E4084,8.5,0,80.0,0.06,0.01,0
E4085,9.05,0,83.8125,0.03,0.74,0
E4086,7.78,0,73.75,-0.04,-0.59,0
E4087,7.54,0,79.625,-0.03,0.37,-1
E4088,7.84,0,77.0625,0.04,0.83,0
E4089,7.52,0,77.25,0.08,0.89,0
E4090,8.02,0,77.5625,-0.04,-0.45,0
E4091,8.41,0,76.8125,0.06,-0.42,-1
E4092,7.85,0,72.875,0.0,-0.63,0
E4093,7.32,0,71.0625,0.02,0.92,-1
E4094,8.79,0,85.625,0.14,2.17,0
E4095,9.4,0,87.75,0.05,1.65,0
E4096,6.95,1,64.5625,-0.01,-0.41,0
E4097,9.31,0,90.75,0.0,0.14,0
E4098,8.78,0,86.0625,0.01,0.82,0
E4099,8.06,0,80.5625,-0.01,-0.13,-1
E4100,8.37,0,76.0625,-0.05,-1.13,0
E4101,9.17,0,81.5,0.09,0.7,0
E4102,8.06,0,78.1875,0.01,0.77,-1
E4103,7.46,0,78.75,0.03,1.17,0
E4104,8.78,0,83.25,0.03,1.05,0
E4105,8.89,0,80.625,0.04,1.06,0
E4106,5.5,3,50.75,-0.03,-0.92,0
E4107,5.99,1,48.9375,0.04,1.1,0
E4108,8.96,0,85.5,0.01,0.0,-1
E4109,6.53,0,68.75,0.08,1.12,1
E4110,8.02,0,78.25,0.04,0.27,0
E4111,7.48,0,75.6875,0.03,1.28,0
E4112,9.04,0,87.125,0.08,1.86,0
E4113,8.3,0,78.3125,-0.04,-0.96,0
E4114,8.11,0,78.125,-0.04,0.01,0
E4115,8.91,0,83.3125,0.09,0.29,0
E4116,7.97,0,75.375,0.0,-0.14,0
E4117,6.8,0,74.4375,0.08,0.15,0
E4118,7.3,0,81.125,-0.02,0.61,-1
E4119,7.89,0,77.75,-0.03,0.11,0
E4120,8.41,0,77.25,0.06,1.81,0
E4121,8.12,0,72.5,-0.01,-0.89,-1
E4122,4.95,0,51.375,-0.07,-0.02,-1
E4123,8.07,0,76.0625,0.05,1.0,0
E4124,7.67,0,74.625,0.09,0.24,0
E4125,7.66,0,74.5625,0.07,0.8,0
E4126,7.46,0,78.5,0.05,0.53,0
E4127,5.2,0,56.3125,-0.03,-0.62,2
E4128,8.37,0,69.25,0.09,0.35,0
E4129,8.31,1,73.625,-0.04,-0.63,1
E4130,5.34,1,54.625,-0.2,-1.72,0
E4131,9.32,0,80.5,0.04,0.17,0
E4132,8.51,0,77.125,-0.02,0.18,0
E4133,8.23,0,65.8125,0.03,1.27,0
E4134,8.07,0,76.25,0.05,0.86,0
E4135,6.84,0,70.0625,0.02,1.02,0
E4136,6.85,1,74.25,-0.1,-1.22,0
E4137,7.58,0,79.9375,0.06,0.73,0
E4138,8.71,0,86.4375,0.05,0.28,-1
E4139,5.25,1,53.375,-0.03,0.14,2
E4140,7.72,0,77.5625,0.03,1.03,0
E4141,8.66,0,84.25,0.05,-0.21,0
E4142,5.42,1,50.6875,-0.17,-1.98,1
E4143,8.33,0,73.875,-0.04,0.45,0
E4144,7.71,0,83.0625,0.07,0.8,0
E4145,7.44,0,73.5625,0.09,0.34,-1
E4146,8.38,0,76.25,0.05,-0.2,-1
E4147,8.95,0,85.0,0.02,-0.76,0
E4148,8.75,0,83.625,0.06,0.04,0
E4149,6.99,0,75.75,0.05,1.19,-1
E4150,5.54,2,45.9375,-0.01,-0.89,2
E4151,8.99,0,89.0625,0.02,-0.35,0
E4152,8.73,0,85.5,0.0,0.67,0
E4153,6.83,1,69.9375,0.04,0.75,-1
E4154,5.25,1,47.75,-0.11,-0.04,0
E4155,8.28,0,78.9375,-0.01,-0.12,0
E4156,7.9,0,80.0625,-0.05,-0.57,0
E4157,7.37,0,59.75,0.01,0.36,0
E4158,5.25,2,47.0,0.01,-0.71,0
E4159,8.4,0,82.125,0.09,0.77,-1
E4160,7.27,0,74.75,0.03,0.56,0
E4161,7.44,1,77.875,0.0,-0.32,0
E4162,5.7,2,49.4375,-0.18,-1.59,0
E4163,8.28,0,75.875,0.03,-0.53,0
E4164,4.74,1,52.1875,-0.11,-1.27,-1
E4165,8.01,0,78.75,0.04,1.32,0
E4166,9.26,0,85.6875,0.06,0.15,0
E4167,6.0,2,54.8125,-0.14,-0.38,-1
E4168,7.54,0,83.5625,-0.04,0.06,0
E4169,6.41,1,69.125,-0.04,-0.94,-1
E4170,7.95,0,73.75,-0.04,-0.7,0
E4171,7.83,0,77.6875,-0.02,-1.19,0
E4172,7.77,0,77.0625,0.1,1.34,0
E4173,9.22,0,88.875,0.07,0.69,0
E4174,7.72,0,76.125,0.03,-0.26,0
E4175,7.81,0,76.5625,0.08,0.86,-1
E4176,7.93,0,77.875,0.1,0.95,0
E4177,9.05,0,84.1875,0.09,1.55,0
E4178,8.29,0,73.75,0.07,0.98,-1
E4179,8.75,0,86.1875,0.05,1.38,0
E4180,5.84,2,50.9375,-0.12,-1.59,0
E4181,7.29,1,66.5625,-0.02,-0.43,1
E4182,8.55,0,85.5,0.1,0.76,0
E4183,9.06,0,81.5,0.1,1.23,0
E4184,8.25,0,80.8125,-0.0,0.69,0
E4185,7.66,0,76.875,-0.03,-0.45,0
E4186,8.04,0,81.9375,0.04,0.05,0
E4187,5.71,1,48.9375,-0.17,-0.67,1
E4188,7.55,0,78.625,0.04,0.57,0
E4189,8.13,0,75.5625,0.05,1.65,-1
E4190,7.45,1,67.0625,0.04,1.02,0
E4191,8.42,0,80.8125,0.06,-0.19,0
E4192,5.33,0,52.25,0.02,0.04,2
E4193,7.83,0,80.25,0.02,-0.17,0
E4194,9.34,0,88.5,0.11,0.7,0
E4195,9.07,0,87.4375,0.09,0.45,0
E4196,7.77,0,81.0625,-0.02,-0.5,0
E4197,6.8,0,70.8125,-0.09,-0.05,-1
E4198,7.95,0,77.25,-0.01,-0.73,0
E4199,8.99,0,87.75,0.07,0.78,0
E4200,9.17,0,84.5,0.09,-0.28,-1
E4201,5.02,0,48.8125,0.01,0.42,-1
E4202,8.18,0,82.125,-0.02,-0.26,0
E4203,8.42,0,77.5625,-0.03,-0.6,0
E4204,9.06,0,85.375,0.14,2.5,-1
E4205,8.54,0,75.9375,-0.03,0.41,0
E4206,8.62,0,85.75,0.07,0.02,0
E4207,8.18,0,74.5625,0.04,-0.41,0
E4208,7.64,1,70.25,0.01,0.06,1
E4209,7.71,0,79.4375,-0.04,0.6,0
E4210,8.1,0,72.4375,-0.04,-0.05,0
E4211,7.47,1,71.5625,-0.08,-1.72,-1
E4212,8.53,0,74.875,0.04,0.93,0
E4213,8.68,0,87.0,0.08,1.72,0
E4214,4.98,1,46.6875,-0.14,-0.44,0
E4215,7.05,0,74.4375,0.03,-0.06,0
E4216,8.14,0,75.75,0.07,1.45,-1
E4217,8.03,0,79.875,-0.04,-0.35,0
E4218,7.48,0,82.1875,0.02,1.13,0
E4219,6.68,1,48.5,-0.03,0.35,0
E4220,7.74,0,78.875,-0.01,-0.27,-1
E4221,7.77,0,81.4375,-0.0,0.5,0
E4222,7.85,0,72.625,0.04,1.08,0
E4223,9.22,0,87.375,0.13,1.97,0
E4224,5.14,2,53.5,0.0,0.15,2
E4225,6.84,1,68.5,0.02,-0.35,0
E4226,8.36,0,77.8125,0.06,1.0,-1
E4227,7.08,1,73.25,-0.03,-1.08,0
E4228,9.25,0,85.25,0.1,1.73,0
E4229,8.32,0,79.375,0.02,-0.62,-1
E4230,6.71,1,74.1875,-0.06,-1.33,0
E4231,8.99,0,83.8125,0.11,0.99,0
E4232,7.98,0,79.125,0.03,0.81,-1
E4233,7.75,0,81.875,0.0,0.16,0
E4234,7.66,0,79.9375,0.09,1.72,0
E4235,8.45,0,79.375,-0.05,-0.58,0
E4236,8.61,0,77.4375,-0.0,0.19,0
E4237,7.9,0,75.6875,-0.04,-0.71,0
E4238,6.61,0,68.75,0.05,-0.39,-1
E4239,6.8,0,73.5625,0.04,0.7,1
E4240,7.77,1,73.25,-0.03,0.41,1
E4241,8.3,0,76.3125,0.05,-0.35,0
E4242,4.99,2,46.5,-0.1,-1.66,-1
E4243,7.69,0,78.875,0.06,1.78,0
E4244,6.18,2,54.1875,-0.09,-0.36,0
E4245,7.05,1,71.375,-0.02,-0.31,1
E4246,7.9,0,80.0,0.09,0.59,0
E4247,8.75,0,89.6875,0.04,0.27,0
E4248,7.84,0,74.4375,-0.08,-1.28,-1
E4249,7.54,0,77.75,0.04,-0.23,0
E4250,8.94,0,83.375,0.15,1.96,0
E4251,8.23,0,80.875,0.01,0.4,0
E4252,6.89,0,71.3125,-0.09,-1.67,0
E4253,7.68,0,81.8125,0.0,0.86,0
E4254,8.09,0,79.1875,0.03,0.94,0
E4255,5.22,0,52.6875,-0.16,-0.93,-1
E4256,8.01,1,72.25,0.03,1.23,0
E4257,8.17,0,80.0,0.1,1.77,0
E4258,8.15,0,78.25,0.02,0.26,-1
E4259,6.8,0,77.5625,-0.03,0.53,-1
E4260,8.32,0,78.5625,0.01,-0.37,-1
E4261,7.83,0,77.6875,-0.03,-0.83,0
E4262,7.92,0,72.6875,0.08,1.39,0
E4263,6.94,1,70.0625,-0.02,0.49,-1
E4264,8.12,0,80.3125,0.01,-0.3,-1
E4265,8.44,0,76.6875,0.05,-0.25,0
E4266,7.86,0,76.6875,0.02,0.1,0
E4267,7.57,0,78.0,0.05,0.13,-1
E4268,8.2,0,72.875,-0.04,-0.93,0
E4269,7.11,1,68.5,0.06,1.22,0
E4270,8.16,0,77.3125,0.09,0.85,0
E4271,8.62,0,72.0625,0.05,1.3,0
E4272,8.37,0,76.375,0.09,1.49,0
E4273,7.73,0,76.375,-0.03,0.08,-1
E4274,8.76,0,89.125,0.07,0.94,0
E4275,7.34,1,73.6875,0.02,-0.52,0
E4276,8.97,0,84.0,0.09,0.99,0
E4277,8.23,0,84.1875,0.01,-0.43,0
E4278,8.97,0,90.9375,0.05,0.48,0
E4279,8.92,0,83.75,0.02,0.7,-1
E4280,5.92,2,53.9375,-0.1,-0.54,0
E4281,5.39,2,48.375,-0.16,-1.18,0
E4282,8.4,0,80.8125,0.06,0.83,0
E4283,8.7,0,88.25,0.03,0.17,0
E4284,8.13,0,81.3125,-0.04,-0.46,0
E4285,5.14,1,50.3125,-0.06,0.09,1
E4286,6.95,1,70.1875,0.02,-0.77,0
E4287,8.26,0,77.3125,0.08,1.21,0
E4288,8.16,0,81.6875,0.04,1.02,0
E4289,7.77,0,81.3125,0.0,-0.04,0
E4290,5.41,2,49.3125,0.0,0.34,1
E4291,8.19,0,75.25,0.03,-0.47,0
E4292,7.54,0,77.0625,-0.04,0.17,0
E4293,8.82,0,85.6875,0.08,-0.18,0
E4294,4.82,2,54.375,0.03,-0.35,1
E4295,5.79,1,50.4375,-0.1,-1.06,2
E4296,8.13,0,77.5625,-0.01,-0.25,-1
E4297,6.67,1,71.1875,-0.07,-0.25,0
E4298,6.35,1,77.6875,-0.07,-0.94,0
E4299,9.1,0,88.9375,0.06,0.19,0
E4300,8.03,0,77.0625,0.04,1.19,0
E4301,8.31,0,75.3125,-0.04,-0.96,0
E4302,8.91,0,86.125,0.14,1.53,0
E4303,7.87,0,76.6875,0.06,-0.25,0
E4304,6.54,0,46.9375,-0.05,0.01,0
E4305,7.97,0,81.125,0.07,0.49,0
E4306,8.86,0,82.0625,0.01,0.89,0
E4307,8.19,0,83.3125,0.02,-0.53,0
E4308,6.66,1,73.4375,0.03,0.83,-1
E4309,5.47,1,45.9375,0.01,-0.09,1
E4310,8.42,0,72.25,0.07,-0.4,0
E4311,9.12,0,83.3125,0.04,0.04,0
E4312,8.14,0,81.9375,0.09,1.45,0
E4313,8.37,0,79.9375,-0.03,-0.51,0
E4314,7.95,0,73.25,0.08,-0.02,0
E4315,7.74,0,76.625,0.1,2.42,0
E4316,6.06,0,50.0625,-0.16,-1.75,2
E4317,7.44,0,79.4375,0.06,0.84,-1
E4318,8.12,0,80.9375,-0.04,0.2,0
E4319,8.62,0,86.75,0.06,0.69,0
E4320,5.29,1,53.5625,-0.07,-0.22,2
E4321,7.9,0,78.0625,0.04,0.41,0
E4322,7.4,0,80.6875,0.09,1.23,0
E4323,7.98,0,74.625,0.05,0.84,0
E4324,8.11,0,84.875,0.02,0.54,-1
E4325,7.9,0,77.375,0.07,1.16,0
E4326,8.05,0,77.75,0.09,0.46,0
E4327,7.03,1,65.8125,-0.1,-0.63,-1
E4328,6.6,1,71.625,0.1,2.14,0
E4329,8.02,0,79.6875,-0.04,-0.62,-1
E4330,9.12,0,89.9375,0.12,0.22,0
E4331,8.62,0,84.125,-0.01,-0.63,-1
E4332,7.24,1,70.125,-0.07,-0.47,1
E4333,9.24,0,84.25,0.07,1.53,0
E4334,7.79,0,75.375,0.05,0.11,0
E4335,5.24,2,47.5625,-0.1,-0.27,1
E4336,5.94,3,50.1875,-0.19,-2.11,2
E4337,9.23,0,83.4375,0.09,0.31,0
E4338,9.27,0,86.0,0.14,2.19,0
E4339,8.22,0,73.5,0.01,0.88,0
E4340,7.8,0,78.875,-0.02,-0.59,0
E4341,7.85,0,75.3125,0.02,0.99,0
E4342,6.86,0,69.75,-0.09,-1.22,0
E4343,7.0,0,76.8125,0.06,0.16,1
E4344,5.19,3,50.4375,0.01,1.05,1
E4345,8.88,0,86.625,0.09,1.46,-1
E4346,8.56,0,78.1875,0.0,-0.92,0
E4347,8.95,0,85.625,0.12,0.92,-1
E4348,8.43,0,82.375,0.03,-0.46,0
E4349,8.05,0,74.125,0.07,0.61,0
E4350,6.28,0,53.875,-0.04,-1.0,2
E4351,5.19,1,53.0625,-0.0,0.42,-1
E4352,8.22,0,80.1875,0.04,0.52,-1
E4353,7.81,0,86.6875,0.01,-0.67,-1
E4354,8.38,0,78.5,0.09,0.55,0
E4355,8.41,0,80.4375,0.03,1.04,0
E4356,7.97,0,76.5625,0.04,-0.27,0
E4357,8.39,0,77.625,-0.02,-1.02,0
E4358,7.54,0,83.75,0.04,-0.22,0
E4359,7.89,0,78.5,0.04,1.04,0
E4360,8.57,0,77.625,-0.02,-1.03,-1
E4361,9.05,0,87.5625,0.01,0.61,-1
E4362,8.72,0,84.5,0.09,0.26,0
E4363,9.16,0,86.75,0.11,2.51,0
E4364,8.32,0,83.0,0.03,1.06,0
E4365,7.43,1,69.25,-0.05,-1.02,0
E4366,8.76,0,87.25,0.1,0.64,0
E4367,8.52,0,73.25,-0.04,-0.01,0
E4368,7.83,0,82.1875,0.02,-0.37,-1
E4369,7.6,0,80.0625,-0.03,0.23,0
E4370,7.0,0,78.6875,-0.06,0.22,0
E4371,6.04,1,52.25,-0.15,-1.84,-1
E4372,5.88,0,54.625,-0.1,-0.56,1
E4373,5.75,1,50.25,-0.19,-1.45,0
E4374,8.0,0,76.625,0.01,0.51,0
E4375,8.78,0,82.75,0.08,0.46,0
E4376,8.33,0,78.25,0.02,-0.28,0
E4377,6.94,0,70.5,-0.02,-0.72,0
E4378,5.57,2,52.9375,0.01,0.21,0
